User ID,Session ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,Charger Type,User Type
User_808,S808,Chevy Bolt,75,Station_90,San Francisco,3/2/2024 15:00,3/2/2024 16:20,7.858868389,4.830371677,36.51188192,Morning,Saturday,Level 1,Commuter
User_809,S809,Tesla Model 3,75,Station_49,San Francisco,3/2/2024 16:00,3/2/2024 17:33,70.1713546,12.96252218,13.92100754,Evening,Wednesday,Level 2,Casual Driver
User_810,S810,Hyundai Kona,62,Station_446,New York,3/2/2024 17:00,3/2/2024 18:21,15.18743213,13.08002299,26.15309479,Morning,Tuesday,Level 2,Casual Driver
User_811,S811,BMW i3,85,Station_294,Chicago,3/2/2024 18:00,3/2/2024 21:58,77.86131613,30.14418744,37.13040463,Evening,Saturday,Level 1,Long-Distance Traveler
User_812,S812,Nissan Leaf,62,Station_407,San Francisco,3/2/2024 19:00,3/2/2024 20:07,37.18929365,3.856692167,17.77424892,Night,Friday,Level 2,Casual Driver
User_813,S813,Tesla Model 3,62,Station_150,Chicago,3/2/2024 20:00,3/2/2024 22:09,25.71192393,32.62090777,29.45116374,Evening,Sunday,DC Fast Charger,Casual Driver
User_814,S814,Tesla Model 3,50,Station_132,San Francisco,3/2/2024 21:00,4/2/2024 0:42,9.086246708,14.08872604,16.94513542,Morning,Wednesday,Level 2,Long-Distance Traveler
User_815,S815,Nissan Leaf,75,Station_433,Houston,3/2/2024 22:00,4/2/2024 0:55,27.00471086,46.41136085,38.52706304,Morning,Sunday,DC Fast Charger,Casual Driver
User_816,S816,BMW i3,50,Station_59,Houston,3/2/2024 23:00,4/2/2024 2:40,6.661747206,10.89013108,30.89770569,Evening,Monday,Level 2,Commuter
User_817,S817,Tesla Model 3,100,Station_457,Houston,4/2/2024 0:00,4/2/2024 1:20,53.64842443,47.29035525,14.66503914,Evening,Saturday,DC Fast Charger,Commuter
User_818,S818,Tesla Model 3,85,Station_324,Los Angeles,4/2/2024 1:00,4/2/2024 3:46,40.65621778,49.9207256,38.44754632,Morning,Thursday,DC Fast Charger,Commuter
User_819,S819,Hyundai Kona,100,Station_199,San Francisco,4/2/2024 2:00,4/2/2024 4:50,71.16250434,44.74486265,23.70127505,Afternoon,Thursday,Level 1,Casual Driver
User_820,S820,BMW i3,85,Station_215,Los Angeles,4/2/2024 3:00,4/2/2024 6:17,16.11111132,22.45670566,25.79939071,Afternoon,Wednesday,Level 2,Long-Distance Traveler
User_821,S821,Tesla Model 3,47.59576449,Station_386,Chicago,4/2/2024 4:00,4/2/2024 5:24,58.91061762,23.37959846,9.749992695,Evening,Thursday,Level 1,Casual Driver
User_822,S822,BMW i3,100,Station_49,Los Angeles,4/2/2024 5:00,4/2/2024 7:18,8.751670019,11.59538327,5.043208361,Night,Tuesday,DC Fast Charger,Long-Distance Traveler
User_823,S823,Nissan Leaf,100,Station_472,Chicago,4/2/2024 6:00,4/2/2024 9:56,31.88807234,39.83717408,21.14919718,Evening,Sunday,Level 2,Commuter
User_824,S824,Chevy Bolt,50,Station_232,Chicago,4/2/2024 7:00,4/2/2024 10:20,64.0437727,46.35165386,38.26495024,Night,Wednesday,Level 2,Long-Distance Traveler
User_825,S825,Tesla Model 3,100,Station_247,Chicago,4/2/2024 8:00,4/2/2024 9:13,56.04529026,19.01024308,13.46637064,Evening,Wednesday,Level 1,Commuter
User_826,S826,Hyundai Kona,62,Station_382,Los Angeles,4/2/2024 9:00,4/2/2024 11:19,10.31787223,18.57163916,25.08585568,Morning,Thursday,Level 2,Casual Driver
User_827,S827,Nissan Leaf,100,Station_479,San Francisco,4/2/2024 10:00,4/2/2024 13:45,72.79850068,15.44209121,19.06124363,Evening,Wednesday,Level 2,Casual Driver
User_828,S828,BMW i3,85,Station_239,Los Angeles,4/2/2024 11:00,4/2/2024 14:10,67.88757428,30.12670191,9.410223532,Night,Monday,Level 2,Long-Distance Traveler
User_829,S829,Nissan Leaf,75,Station_415,San Francisco,4/2/2024 12:00,4/2/2024 15:01,41.24835865,32.95083718,34.56122689,Night,Friday,DC Fast Charger,Casual Driver
User_830,S830,Tesla Model 3,100,Station_367,San Francisco,4/2/2024 13:00,4/2/2024 16:13,35.02411119,32.09278848,8.515026701,Evening,Saturday,Level 1,Long-Distance Traveler
User_831,S831,BMW i3,100,Station_168,Chicago,4/2/2024 14:00,4/2/2024 16:37,54.91320566,7.600372848,32.21803368,Evening,Friday,DC Fast Charger,Casual Driver
User_832,S832,Chevy Bolt,75,Station_48,Los Angeles,4/2/2024 15:00,4/2/2024 17:14,51.023353,45.80149944,39.1307183,Afternoon,Sunday,Level 1,Casual Driver
User_833,S833,Nissan Leaf,12.03333697,Station_51,San Francisco,4/2/2024 16:00,4/2/2024 16:39,62.63359253,9.03850711,17.68230665,Evening,Saturday,DC Fast Charger,Casual Driver
User_834,S834,Tesla Model 3,105.2870677,Station_299,Houston,4/2/2024 17:00,4/2/2024 19:09,,8.126977133,37.22043017,Evening,Thursday,DC Fast Charger,Long-Distance Traveler
User_835,S835,Hyundai Kona,62,Station_98,San Francisco,4/2/2024 18:00,4/2/2024 20:57,42.22277026,35.74897887,22.33210531,Morning,Tuesday,DC Fast Charger,Long-Distance Traveler
User_836,S836,BMW i3,140.7620616,Station_439,Houston,4/2/2024 19:00,4/2/2024 21:18,60.08034819,46.15424524,17.11106784,Night,Tuesday,DC Fast Charger,Long-Distance Traveler
User_837,S837,Nissan Leaf,100,Station_216,Los Angeles,4/2/2024 20:00,4/2/2024 22:17,47.20021555,43.11477983,28.55912871,Afternoon,Thursday,Level 1,Casual Driver
User_838,S838,Nissan Leaf,50,Station_177,Los Angeles,4/2/2024 21:00,5/2/2024 0:52,58.55989952,18.57688688,9.835438648,Morning,Sunday,Level 2,Commuter
User_839,S839,Chevy Bolt,75,Station_380,Los Angeles,4/2/2024 22:00,5/2/2024 0:49,18.5290607,6.346335075,18.26605916,Evening,Thursday,Level 1,Long-Distance Traveler
User_840,S840,Chevy Bolt,75,Station_474,San Francisco,4/2/2024 23:00,5/2/2024 2:39,20.02631386,41.61784215,28.40861579,Night,Wednesday,Level 2,Commuter
User_841,S841,Hyundai Kona,75,Station_80,New York,5/2/2024 0:00,5/2/2024 2:55,61.12076152,,29.08311231,Evening,Tuesday,Level 1,Long-Distance Traveler
User_842,S842,Hyundai Kona,100,Station_185,San Francisco,5/2/2024 1:00,5/2/2024 3:03,47.99575166,39.15483035,10.67507512,Evening,Friday,Level 1,Long-Distance Traveler
User_843,S843,Tesla Model 3,100,Station_367,San Francisco,5/2/2024 2:00,5/2/2024 3:32,60.70480471,8.364823051,38.66687047,Evening,Thursday,Level 1,Commuter
User_844,S844,Tesla Model 3,50,Station_461,Chicago,5/2/2024 3:00,5/2/2024 4:53,35.84392989,8.057717582,9.078226155,Evening,Sunday,Level 1,Commuter
User_845,S845,Hyundai Kona,75,Station_399,Chicago,5/2/2024 4:00,5/2/2024 4:54,77.2613209,,28.10453406,Night,Sunday,DC Fast Charger,Casual Driver
User_846,S846,Hyundai Kona,75,Station_27,San Francisco,5/2/2024 5:00,5/2/2024 5:41,44.8755734,9.76614988,9.096976064,Morning,Friday,Level 1,Commuter
User_847,S847,BMW i3,75,Station_452,Houston,5/2/2024 6:00,5/2/2024 8:58,61.56734925,41.31627182,8.42112691,Evening,Saturday,Level 1,Long-Distance Traveler
User_848,S848,Chevy Bolt,50,Station_464,Chicago,5/2/2024 7:00,5/2/2024 7:54,24.79706406,36.21828322,14.31336323,Evening,Friday,Level 2,Commuter
User_849,S849,Tesla Model 3,62,Station_448,San Francisco,5/2/2024 8:00,5/2/2024 8:40,73.07614589,8.455838522,37.44777918,Afternoon,Sunday,DC Fast Charger,Commuter
User_850,S850,Chevy Bolt,85,Station_478,New York,5/2/2024 9:00,5/2/2024 10:33,6.535781252,13.4223909,14.00199756,Afternoon,Tuesday,DC Fast Charger,Commuter
User_851,S851,Chevy Bolt,62,Station_492,Houston,5/2/2024 10:00,5/2/2024 13:50,22.57288245,25.29157595,22.22480423,Night,Saturday,Level 1,Commuter
User_852,S852,Hyundai Kona,96.60872071,Station_414,Los Angeles,5/2/2024 11:00,5/2/2024 13:35,56.51645588,47.82948046,38.13296108,Evening,Friday,Level 1,Casual Driver
User_853,S853,BMW i3,75,Station_420,San Francisco,5/2/2024 12:00,5/2/2024 13:19,,5.167601528,14.66733714,Evening,Wednesday,DC Fast Charger,Long-Distance Traveler
User_854,S854,Nissan Leaf,85,Station_195,San Francisco,5/2/2024 13:00,5/2/2024 16:39,76.44990711,20.55231728,11.34611166,Evening,Wednesday,DC Fast Charger,Long-Distance Traveler
User_855,S855,BMW i3,62,Station_214,Houston,5/2/2024 14:00,5/2/2024 15:58,51.49234638,35.21951804,21.37952636,Night,Tuesday,Level 1,Long-Distance Traveler
User_856,S856,BMW i3,100,Station_369,Chicago,5/2/2024 15:00,5/2/2024 17:08,55.78259573,5.592196058,8.048298781,Night,Wednesday,Level 1,Casual Driver
User_857,S857,Chevy Bolt,62,Station_342,Chicago,5/2/2024 16:00,5/2/2024 18:25,67.7766598,9.801243016,38.00070015,Evening,Thursday,Level 1,Commuter
User_858,S858,BMW i3,73.85002716,Station_114,Chicago,5/2/2024 17:00,5/2/2024 19:05,37.05562159,7.322418539,38.64530824,Evening,Saturday,Level 2,Long-Distance Traveler
User_859,S859,Tesla Model 3,50,Station_242,Los Angeles,5/2/2024 18:00,5/2/2024 21:26,40.27129522,7.675572872,14.40244266,Night,Tuesday,DC Fast Charger,Long-Distance Traveler
User_860,S860,Chevy Bolt,75,Station_124,Houston,5/2/2024 19:00,5/2/2024 19:43,44.76974192,20.59023558,29.60976805,Evening,Saturday,Level 2,Commuter
User_861,S861,Tesla Model 3,75,Station_305,Houston,5/2/2024 20:00,5/2/2024 20:30,38.21376481,35.89219701,22.23454649,Morning,Sunday,DC Fast Charger,Long-Distance Traveler
User_862,S862,Nissan Leaf,53.97365866,Station_76,Chicago,5/2/2024 21:00,6/2/2024 0:58,65.12042575,12.30972507,14.95614055,Morning,Friday,DC Fast Charger,Commuter
User_863,S863,Chevy Bolt,50,Station_311,Chicago,5/2/2024 22:00,5/2/2024 22:54,64.00002117,30.22669453,29.52794615,Night,Thursday,DC Fast Charger,Casual Driver
User_864,S864,Nissan Leaf,85,Station_469,New York,5/2/2024 23:00,6/2/2024 2:36,5.013889647,46.87510964,24.11440833,Morning,Tuesday,DC Fast Charger,Long-Distance Traveler
User_865,S865,Chevy Bolt,85,Station_312,New York,6/2/2024 0:00,6/2/2024 1:41,49.97892583,,34.37326518,Afternoon,Friday,DC Fast Charger,Long-Distance Traveler
User_866,S866,Hyundai Kona,100,Station_196,San Francisco,6/2/2024 1:00,6/2/2024 2:38,,,21.59110538,Evening,Friday,Level 1,Commuter
User_867,S867,BMW i3,62,Station_351,San Francisco,6/2/2024 2:00,6/2/2024 4:42,74.93688348,14.43474941,38.30264742,Afternoon,Friday,Level 2,Casual Driver
User_868,S868,Hyundai Kona,75,Station_44,Houston,6/2/2024 3:00,6/2/2024 5:14,40.25719688,17.94739459,18.66412193,Afternoon,Friday,Level 2,Long-Distance Traveler
User_869,S869,Nissan Leaf,62,Station_415,Houston,6/2/2024 4:00,6/2/2024 6:56,51.20288963,45.19091647,39.19681508,Afternoon,Friday,DC Fast Charger,Commuter
User_870,S870,BMW i3,85,Station_186,Los Angeles,6/2/2024 5:00,6/2/2024 5:52,54.88496451,15.01420906,31.99328333,Morning,Tuesday,Level 2,Casual Driver
User_871,S871,Chevy Bolt,85,Station_343,Los Angeles,6/2/2024 6:00,6/2/2024 6:38,50.61599543,34.85455501,28.05083134,Evening,Wednesday,Level 2,Commuter
User_872,S872,BMW i3,100,Station_246,New York,6/2/2024 7:00,6/2/2024 9:27,55.65533279,30.40482982,31.64424984,Evening,Friday,Level 1,Long-Distance Traveler
User_873,S873,Tesla Model 3,85,Station_437,San Francisco,6/2/2024 8:00,6/2/2024 10:03,48.7576726,34.48123072,11.65064417,Night,Sunday,DC Fast Charger,Long-Distance Traveler
User_874,S874,BMW i3,85,Station_84,New York,6/2/2024 9:00,6/2/2024 12:27,72.95818105,29.99045483,20.51806392,Afternoon,Sunday,Level 1,Long-Distance Traveler
User_875,S875,Tesla Model 3,62,Station_207,New York,6/2/2024 10:00,6/2/2024 12:53,58.11274414,43.4773024,36.43538614,Morning,Thursday,Level 2,Commuter
User_876,S876,BMW i3,62,Station_151,San Francisco,6/2/2024 11:00,6/2/2024 12:02,56.52037668,12.8885881,9.434171312,Afternoon,Tuesday,DC Fast Charger,Casual Driver
User_877,S877,Tesla Model 3,100,Station_156,Los Angeles,6/2/2024 12:00,6/2/2024 14:39,,47.98132124,20.98159617,Afternoon,Monday,DC Fast Charger,Long-Distance Traveler
User_878,S878,Nissan Leaf,26.13651025,Station_16,San Francisco,6/2/2024 13:00,6/2/2024 13:43,28.78049141,7.446768634,27.52125904,Evening,Wednesday,DC Fast Charger,Long-Distance Traveler
User_879,S879,Hyundai Kona,50,Station_165,Chicago,6/2/2024 14:00,6/2/2024 14:30,9.047732107,40.91079821,25.26991752,Night,Thursday,DC Fast Charger,Commuter
User_880,S880,Chevy Bolt,62,Station_405,Chicago,6/2/2024 15:00,6/2/2024 16:59,51.08539267,25.83848785,7.181392583,Morning,Sunday,DC Fast Charger,Long-Distance Traveler
User_881,S881,BMW i3,62,Station_463,Chicago,6/2/2024 16:00,6/2/2024 19:35,36.26259614,38.149082,35.14611587,Evening,Friday,DC Fast Charger,Commuter
User_882,S882,Hyundai Kona,62,Station_145,Houston,6/2/2024 17:00,6/2/2024 18:58,77.45420996,29.41340669,5.691471522,Afternoon,Tuesday,Level 1,Long-Distance Traveler
User_883,S883,Chevy Bolt,62,Station_498,Los Angeles,6/2/2024 18:00,6/2/2024 20:53,68.21934426,14.88435406,17.26707379,Evening,Tuesday,Level 1,Casual Driver
User_884,S884,Chevy Bolt,100,Station_37,Los Angeles,6/2/2024 19:00,6/2/2024 22:56,57.67538256,46.31316025,33.67417017,Afternoon,Friday,Level 2,Long-Distance Traveler
User_885,S885,Tesla Model 3,88.86922407,Station_333,Houston,6/2/2024 20:00,6/2/2024 21:59,20.17078858,40.42078196,37.25540969,Morning,Sunday,DC Fast Charger,Commuter
User_886,S886,Nissan Leaf,100,Station_403,New York,6/2/2024 21:00,7/2/2024 0:24,78.16770975,48.99622284,37.74488598,Evening,Thursday,DC Fast Charger,Long-Distance Traveler
User_887,S887,Nissan Leaf,85,Station_414,Chicago,6/2/2024 22:00,7/2/2024 1:21,76.95348908,36.81073004,35.72732643,Evening,Tuesday,Level 1,Commuter
User_888,S888,Hyundai Kona,50,Station_45,Chicago,6/2/2024 23:00,7/2/2024 2:57,62.74942109,15.83620241,33.00898378,Evening,Saturday,Level 2,Commuter
User_889,S889,Nissan Leaf,85,Station_402,New York,7/2/2024 0:00,7/2/2024 0:43,47.63041182,26.01246941,18.48377514,Evening,Sunday,Level 2,Commuter
User_890,S890,BMW i3,100,Station_206,San Francisco,7/2/2024 1:00,7/2/2024 4:01,51.73713153,26.69194666,16.05186457,Evening,Sunday,DC Fast Charger,Casual Driver
User_891,S891,Nissan Leaf,75,Station_62,San Francisco,7/2/2024 2:00,7/2/2024 4:20,41.88651471,23.02212469,26.35535794,Morning,Wednesday,Level 2,Casual Driver
User_892,S892,Hyundai Kona,85,Station_420,Los Angeles,7/2/2024 3:00,7/2/2024 6:32,71.95569072,39.21578543,26.30986376,Night,Thursday,Level 2,Long-Distance Traveler
User_893,S893,Nissan Leaf,100,Station_356,Houston,7/2/2024 4:00,7/2/2024 6:52,39.93276466,49.11660927,20.71656542,Morning,Sunday,DC Fast Charger,Commuter
User_894,S894,BMW i3,85,Station_468,Los Angeles,7/2/2024 5:00,7/2/2024 6:52,30.57628198,49.46138236,22.33713963,Evening,Friday,DC Fast Charger,Casual Driver
User_895,S895,Tesla Model 3,75,Station_308,San Francisco,7/2/2024 6:00,7/2/2024 7:41,73.6065426,26.08789211,25.48078153,Afternoon,Sunday,DC Fast Charger,Commuter
User_896,S896,Hyundai Kona,100,Station_19,New York,7/2/2024 7:00,7/2/2024 10:11,14.10985782,26.39988395,13.57133391,Afternoon,Thursday,Level 1,Long-Distance Traveler
User_897,S897,Tesla Model 3,50,Station_365,Los Angeles,7/2/2024 8:00,7/2/2024 10:39,38.95760971,28.43834687,10.63661626,Evening,Saturday,DC Fast Charger,Commuter
User_898,S898,Tesla Model 3,62,Station_300,Chicago,7/2/2024 9:00,7/2/2024 9:56,60.718154,18.49490675,20.47269757,Night,Sunday,Level 2,Casual Driver
User_899,S899,Tesla Model 3,50,Station_7,Chicago,7/2/2024 10:00,7/2/2024 11:43,79.27808222,21.2800086,38.07334631,Evening,Thursday,Level 1,Casual Driver
User_900,S900,Chevy Bolt,100,Station_249,New York,7/2/2024 11:00,7/2/2024 13:08,30.27520935,9.896086973,15.67037974,Morning,Sunday,Level 2,Commuter
User_901,S901,Chevy Bolt,50,Station_428,San Francisco,7/2/2024 12:00,7/2/2024 13:41,,,13.48821689,Night,Monday,Level 1,Commuter
User_902,S902,Tesla Model 3,85,Station_117,Chicago,7/2/2024 13:00,7/2/2024 13:52,50.92256839,43.40930151,30.00753824,Night,Friday,DC Fast Charger,Commuter
User_903,S903,Hyundai Kona,100,Station_68,Chicago,7/2/2024 14:00,7/2/2024 15:37,58.92443565,33.52721537,18.00718344,Morning,Wednesday,Level 2,Commuter
User_904,S904,BMW i3,50,Station_34,Houston,7/2/2024 15:00,7/2/2024 17:51,6.268235994,,7.738396235,Night,Friday,Level 1,Commuter
User_905,S905,BMW i3,85,Station_194,Los Angeles,7/2/2024 16:00,7/2/2024 19:40,13.08918321,31.90771385,26.60432005,Evening,Monday,Level 2,Commuter
User_906,S906,Nissan Leaf,50,Station_325,San Francisco,7/2/2024 17:00,7/2/2024 19:26,31.10226145,40.14362963,19.36324314,Evening,Friday,DC Fast Charger,Long-Distance Traveler
User_907,S907,Hyundai Kona,43.71913702,Station_55,Los Angeles,7/2/2024 18:00,7/2/2024 20:15,,21.68853789,8.598943959,Afternoon,Friday,Level 1,Long-Distance Traveler
User_908,S908,Chevy Bolt,75,Station_266,San Francisco,7/2/2024 19:00,7/2/2024 21:02,27.69441145,47.32624674,7.234004136,Morning,Wednesday,Level 2,Casual Driver
User_909,S909,Tesla Model 3,100,Station_480,Chicago,7/2/2024 20:00,7/2/2024 21:34,50.51448559,19.08649474,11.06019964,Night,Monday,Level 1,Commuter
User_910,S910,Nissan Leaf,62,Station_42,Houston,7/2/2024 21:00,7/2/2024 22:37,20.84637782,26.57781476,15.76765636,Night,Friday,DC Fast Charger,Long-Distance Traveler
User_911,S911,BMW i3,100,Station_297,Los Angeles,7/2/2024 22:00,8/2/2024 0:37,45.61965971,36.52679165,36.9505845,Night,Saturday,Level 1,Commuter
User_912,S912,Chevy Bolt,58.33515982,Station_461,Chicago,7/2/2024 23:00,8/2/2024 0:32,39.68676578,4.319330127,13.11793387,Evening,Sunday,Level 1,Casual Driver
User_913,S913,Chevy Bolt,50,Station_231,San Francisco,8/2/2024 0:00,8/2/2024 2:22,6.818019427,17.69489402,22.3665077,Morning,Friday,Level 2,Long-Distance Traveler
User_914,S914,Tesla Model 3,50,Station_453,Los Angeles,8/2/2024 1:00,8/2/2024 2:59,55.17152826,8.403361702,10.73005935,Evening,Tuesday,Level 1,Commuter
User_915,S915,BMW i3,101.0231992,Station_378,Los Angeles,8/2/2024 2:00,8/2/2024 3:50,152.238758,36.09228626,32.58754885,Night,Friday,DC Fast Charger,Commuter
User_916,S916,Hyundai Kona,85,Station_394,Chicago,8/2/2024 3:00,8/2/2024 5:12,60.28854286,51.36359325,34.58591235,Evening,Wednesday,Level 2,Commuter
User_917,S917,Chevy Bolt,76.33659055,Station_10,Los Angeles,8/2/2024 4:00,8/2/2024 7:41,16.37637108,33.30056555,13.79587456,Night,Tuesday,Level 1,Commuter
User_918,S918,Tesla Model 3,50,Station_358,Houston,8/2/2024 5:00,8/2/2024 8:09,37.61011503,21.06766867,32.77849499,Night,Saturday,DC Fast Charger,Commuter
User_919,S919,Hyundai Kona,100,Station_475,Houston,8/2/2024 6:00,8/2/2024 8:25,38.00957724,6.590228457,7.779103429,Evening,Sunday,DC Fast Charger,Commuter
User_920,S920,BMW i3,75,Station_444,Chicago,8/2/2024 7:00,8/2/2024 10:56,51.8912794,29.90089219,13.04850845,Night,Saturday,Level 1,Casual Driver
User_921,S921,Chevy Bolt,62,Station_128,San Francisco,8/2/2024 8:00,8/2/2024 8:42,9.889982503,40.44087746,19.35398591,Evening,Saturday,Level 1,Commuter
User_922,S922,Hyundai Kona,75,Station_179,Chicago,8/2/2024 9:00,8/2/2024 12:43,73.62743176,40.5358377,27.40211497,Afternoon,Monday,Level 2,Commuter
User_923,S923,Hyundai Kona,62,Station_405,Houston,8/2/2024 10:00,8/2/2024 12:33,10.33664419,,31.68579536,Evening,Saturday,DC Fast Charger,Long-Distance Traveler
User_924,S924,Hyundai Kona,62,Station_392,New York,8/2/2024 11:00,8/2/2024 13:56,69.1059599,27.3813492,20.79235501,Afternoon,Thursday,DC Fast Charger,Commuter
User_925,S925,Chevy Bolt,75,Station_193,New York,8/2/2024 12:00,8/2/2024 15:01,18.30737392,23.91551161,31.24650919,Afternoon,Wednesday,DC Fast Charger,Commuter
User_926,S926,Chevy Bolt,75,Station_92,Los Angeles,8/2/2024 13:00,8/2/2024 14:57,41.74488149,11.14456769,16.29318283,Evening,Monday,Level 1,Long-Distance Traveler
User_927,S927,Nissan Leaf,100,Station_369,Los Angeles,8/2/2024 14:00,8/2/2024 14:40,,25.33533275,37.42270393,Morning,Tuesday,Level 1,Long-Distance Traveler
User_928,S928,BMW i3,75,Station_231,New York,8/2/2024 15:00,8/2/2024 18:36,39.15231009,9.938104195,29.70099612,Morning,Thursday,Level 1,Commuter
User_929,S929,Tesla Model 3,75,Station_78,Houston,8/2/2024 16:00,8/2/2024 16:44,37.11856726,8.690646596,15.12203106,Evening,Monday,Level 2,Casual Driver
User_930,S930,Hyundai Kona,100,Station_85,Los Angeles,8/2/2024 17:00,8/2/2024 17:39,35.34544122,20.0039321,60.40252537,Evening,Wednesday,DC Fast Charger,Long-Distance Traveler
User_931,S931,Nissan Leaf,62,Station_30,Chicago,8/2/2024 18:00,8/2/2024 19:10,18.03437795,20.38430441,19.45594891,Night,Tuesday,DC Fast Charger,Long-Distance Traveler
User_932,S932,Tesla Model 3,143.2099946,Station_213,Chicago,8/2/2024 19:00,8/2/2024 22:04,,13.47677066,40.21015485,Night,Wednesday,Level 1,Commuter
User_933,S933,Nissan Leaf,50,Station_49,Houston,8/2/2024 20:00,8/2/2024 23:37,45.6603132,40.67941804,31.62664157,Evening,Wednesday,Level 2,Long-Distance Traveler
User_934,S934,Chevy Bolt,75,Station_265,Los Angeles,8/2/2024 21:00,8/2/2024 22:42,37.97418005,4.275219136,12.13245941,Morning,Tuesday,Level 2,Commuter
User_935,S935,Hyundai Kona,75,Station_145,Chicago,8/2/2024 22:00,8/2/2024 23:21,45.39375394,10.27472863,32.85775433,Night,Saturday,Level 2,Casual Driver
User_936,S936,Tesla Model 3,50,Station_69,Los Angeles,8/2/2024 23:00,9/2/2024 1:37,29.98141611,7.85171836,24.37855646,Night,Friday,Level 2,Casual Driver
User_937,S937,Tesla Model 3,62,Station_58,Los Angeles,9/2/2024 0:00,9/2/2024 0:57,6.006718634,35.12824684,30.03534817,Morning,Wednesday,Level 2,Commuter
User_938,S938,Tesla Model 3,50,Station_185,Chicago,9/2/2024 1:00,9/2/2024 2:34,6.623592694,19.75648056,26.55451746,Evening,Saturday,Level 1,Casual Driver
User_939,S939,Tesla Model 3,100,Station_62,New York,9/2/2024 2:00,9/2/2024 2:46,11.43132882,67.93467893,16.13898722,Morning,Sunday,Level 1,Commuter
User_940,S940,Tesla Model 3,7.451954887,Station_479,Chicago,9/2/2024 3:00,9/2/2024 5:04,78.93551158,16.97605156,7.874398362,Afternoon,Tuesday,Level 1,Long-Distance Traveler
